2017-02-05 19:26:38,761 [1] INFO  Rti.Model.Repository.NHibernate.NHibernateContext [(null)] - Creating session factory. Connection string = server=94.230.130.119;user=admin;database=rti;port=5890;password=admin;CharSet=utf8;Allow User Variables=True
2017-02-05 19:26:39,675 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,675 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.DrawingFlowsheetProcess -> drawing_flowsheet_processes
2017-02-05 19:26:39,677 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,678 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.Drawing -> drawings
2017-02-05 19:26:39,679 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,679 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.Driver -> drivers
2017-02-05 19:26:39,680 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,681 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.Employee -> employees
2017-02-05 19:26:39,682 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,682 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.Equipment -> equipments
2017-02-05 19:26:39,683 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,683 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.EquipmentPayment -> equipment_payments
2017-02-05 19:26:39,684 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,685 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.Group -> groups
2017-02-05 19:26:39,685 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,685 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.Image -> images
2017-02-05 19:26:39,686 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,687 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.Job -> jobs
2017-02-05 19:26:39,688 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,688 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.Machine -> machines
2017-02-05 19:26:39,690 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,690 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.MassCalculation -> mass_calculations
2017-02-05 19:26:39,691 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,692 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.MaterialArrivalRecord -> material_arrival_records
2017-02-05 19:26:39,693 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,693 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.Material -> materials
2017-02-05 19:26:39,694 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,694 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.MeasureUnit -> measure_units
2017-02-05 19:26:39,695 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,695 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.Method -> methods
2017-02-05 19:26:39,696 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,696 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.Payment -> payments
2017-02-05 19:26:39,697 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,698 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.Process -> processes
2017-02-05 19:26:39,698 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,699 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.ReportOfCompletionItem -> report_of_completion_items
2017-02-05 19:26:39,700 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,701 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.RequestDetail -> request_details
2017-02-05 19:26:39,702 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,703 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.Request -> requests
2017-02-05 19:26:39,704 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,704 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.RollingRecord -> rolling_records
2017-02-05 19:26:39,705 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,705 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.ShavingRecord -> shaving_records
2017-02-05 19:26:39,706 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,707 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.ShipmentItem -> shipment_items
2017-02-05 19:26:39,708 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,708 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.ShipmentItemWorkItem -> shipment_item_work_items
2017-02-05 19:26:39,710 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,710 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.Shipment -> shipments
2017-02-05 19:26:39,711 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,712 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.ShippedProductRecord -> shipped_product_records
2017-02-05 19:26:39,712 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,713 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.ShippingOrderRecord -> shipping_order_records
2017-02-05 19:26:39,720 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,721 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.Standard -> standard
2017-02-05 19:26:39,722 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,722 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.WorkItemEmployeePackageMachine -> work_item_employee_package_machines
2017-02-05 19:26:39,723 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,723 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.WorkItemEmployeePackage -> work_item_employee_package
2017-02-05 19:26:39,725 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,725 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.WorkItem -> work_items
2017-02-05 19:26:39,726 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,726 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.WorkItemPackage -> work_item_package
2017-02-05 19:26:39,727 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,727 [1] INFO  NHibernate.Cfg.XmlHbmBinding.Binder [(null)] - Mapping class: Rti.Model.Domain.WorkItemRequestDetail -> work_item_request_details
2017-02-05 19:26:39,730 [1] INFO  NHibernate.Cfg.Configuration [(null)] - checking mappings queue
2017-02-05 19:26:39,731 [1] INFO  NHibernate.Cfg.Configuration [(null)] - processing one-to-many association mappings
2017-02-05 19:26:39,731 [1] INFO  NHibernate.Cfg.Configuration [(null)] - processing one-to-one association property references
2017-02-05 19:26:39,731 [1] INFO  NHibernate.Cfg.Configuration [(null)] - processing foreign key constraints
2017-02-05 19:26:39,734 [1] INFO  NHibernate.Cfg.Configuration [(null)] - processing filters (second pass)
2017-02-05 19:26:39,755 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,760 [1] INFO  NHibernate.Dialect.Dialect [(null)] - Using dialect: NHibernate.Dialect.MySQLDialect
2017-02-05 19:26:39,804 [1] INFO  NHibernate.Exceptions.SQLExceptionConverterFactory [(null)] - Using dialect defined converter
2017-02-05 19:26:39,804 [1] INFO  NHibernate.Cfg.SettingsFactory [(null)] - Generate SQL with comments: disabled
2017-02-05 19:26:39,805 [1] INFO  NHibernate.Connection.ConnectionProviderFactory [(null)] - Initializing connection provider: NHibernate.Connection.DriverConnectionProvider
2017-02-05 19:26:39,806 [1] INFO  NHibernate.Connection.ConnectionProvider [(null)] - Configuring ConnectionProvider
2017-02-05 19:26:39,813 [1] INFO  NHibernate.Cfg.SettingsFactory [(null)] - Transaction factory: NHibernate.Transaction.AdoNetWithDistributedTransactionFactory
2017-02-05 19:26:39,814 [1] INFO  NHibernate.Cfg.SettingsFactory [(null)] - Optimize cache for minimal puts: False
2017-02-05 19:26:39,814 [1] INFO  NHibernate.Cfg.SettingsFactory [(null)] - Connection release mode: auto
2017-02-05 19:26:39,814 [1] INFO  NHibernate.Cfg.SettingsFactory [(null)] - Default batch fetch size: 1
2017-02-05 19:26:39,815 [1] INFO  NHibernate.Cfg.SettingsFactory [(null)] - Statistics: disabled
2017-02-05 19:26:39,815 [1] INFO  NHibernate.Cfg.SettingsFactory [(null)] - Deleted entity synthetic identifier rollback: disabled
2017-02-05 19:26:39,816 [1] INFO  NHibernate.Cfg.SettingsFactory [(null)] - Query translator: NHibernate.Hql.Ast.ANTLR.ASTQueryTranslatorFactory
2017-02-05 19:26:39,817 [1] INFO  NHibernate.Cfg.SettingsFactory [(null)] - Query language substitutions: {}
2017-02-05 19:26:39,818 [1] INFO  NHibernate.Cfg.SettingsFactory [(null)] - cache provider: NHibernate.Cache.NoCacheProvider, NHibernate, Version=4.0.0.4000, Culture=neutral, PublicKeyToken=aa95f207798dfdb4
2017-02-05 19:26:39,818 [1] INFO  NHibernate.Cfg.SettingsFactory [(null)] - Order SQL inserts for batching: disabled
2017-02-05 19:26:39,819 [1] INFO  NHibernate.Cfg.SettingsFactory [(null)] - Batcher factory: NHibernate.AdoNet.NonBatchingBatcherFactory, NHibernate, Version=4.0.0.4000, Culture=neutral, PublicKeyToken=aa95f207798dfdb4
2017-02-05 19:26:39,820 [1] INFO  NHibernate.Cfg.SettingsFactory [(null)] - Default entity-mode: Poco
2017-02-05 19:26:39,820 [1] INFO  NHibernate.Cfg.SettingsFactory [(null)] - Named query checking : enabled
2017-02-05 19:26:39,820 [1] INFO  NHibernate.Cfg.SettingsFactory [(null)] - Ignoring exceptions in BeforeTransactionCompletion : disabled
2017-02-05 19:26:39,832 [1] INFO  NHibernate.Impl.SessionFactoryImpl [(null)] - building session factory
2017-02-05 19:26:40,659 [1] INFO  NHibernate.Impl.SessionFactoryObjectFactory [(null)] - no name configured
2017-02-05 19:26:40,780 [1] INFO  NHibernate.Loader.Loader [(null)] - SELECT this_.id as id16_0_, this_.sort_order as sort2_16_0_, this_.name as name16_0_, this_.login as login16_0_, this_.password as password16_0_, this_.is_deleted as is6_16_0_, this_.access_type_enum as access7_16_0_ FROM jobs this_ WHERE this_.login = ?p0
2017-02-05 19:26:43,846 [6] INFO  NHibernate.Loader.Loader [(null)] - SELECT this_.id as id32_9_, this_.sort_order as sort2_32_9_, this_.date as date32_9_, this_.is_replace as is4_32_9_, this_.is_addition as is5_32_9_, this_.trip_ticket as trip6_32_9_, this_.authority_letter as authority7_32_9_, this_.exemplar as exemplar32_9_, this_.place_count as place9_32_9_, this_.recipient_responsible as recipient10_32_9_, this_.delivery_responsible as delivery11_32_9_, this_.delivery_sum as delivery12_32_9_, this_.is_deleted as is13_32_9_, this_.delivery_doc_number as delivery14_32_9_, this_.delivery_doc_date as delivery15_32_9_, this_.invoice_facture as invoice16_32_9_, this_.request_id as request17_32_9_, this_.recipient_id as recipient18_32_9_, this_.payer_id as payer19_32_9_, this_.payment_id as payment20_32_9_, this_.driver_id as driver21_32_9_, request2_.id as id27_0_, request2_.number as number27_0_, request2_.reg_date as reg3_27_0_, request2_.work_start_date as work4_27_0_, request2_.ship_date as ship5_27_0_, request2_.invoice_date as invoice6_27_0_, request2_.lead_time as lead7_27_0_, request2_.sum as sum27_0_, request2_.is_paid as is9_27_0_, request2_.complete_sum as complete10_27_0_, request2_.is_deleted as is11_27_0_, request2_.specification_number as specifi12_27_0_, request2_.specification_date as specifi13_27_0_, request2_.equipment_invoice_number as equipment14_27_0_, request2_.equipment_invoice_date as equipment15_27_0_, request2_.contract_id as contract16_27_0_, request2_.customer_id as customer17_27_0_, request2_.manufacturer_id as manufac18_27_0_, contract3_.id as id3_1_, contract3_.date as date3_1_, contract3_.number as number3_1_, contragent4_.id as id4_2_, contragent4_.sort_order as sort2_4_2_, contragent4_.name as name4_2_, contragent4_.contragent_type_enum as contragent4_4_2_, contragent4_.address as address4_2_, contragent4_.director as director4_2_, contragent4_.trustee as trustee4_2_, contragent4_.phone as phone4_2_, contragent4_.fax as fax4_2_, contragent4_.grounding as grounding4_2_, contragent4_.inn as inn4_2_, contragent4_.kpp as kpp4_2_, contragent4_.account as account4_2_, contragent4_.corr_account as corr14_4_2_, contragent4_.okved as okved4_2_, contragent4_.okato as okato4_2_, contragent4_.okpo as okpo4_2_, contragent4_.ogrn as ogrn4_2_, contragent4_.bik as bik4_2_, contragent4_.bank as bank4_2_, contragent4_.email as email4_2_, contragent4_.note as note4_2_, contragent4_.is_deleted as is23_4_2_, contragent5_.id as id4_3_, contragent5_.sort_order as sort2_4_3_, contragent5_.name as name4_3_, contragent5_.contragent_type_enum as contragent4_4_3_, contragent5_.address as address4_3_, contragent5_.director as director4_3_, contragent5_.trustee as trustee4_3_, contragent5_.phone as phone4_3_, contragent5_.fax as fax4_3_, contragent5_.grounding as grounding4_3_, contragent5_.inn as inn4_3_, contragent5_.kpp as kpp4_3_, contragent5_.account as account4_3_, contragent5_.corr_account as corr14_4_3_, contragent5_.okved as okved4_3_, contragent5_.okato as okato4_3_, contragent5_.okpo as okpo4_3_, contragent5_.ogrn as ogrn4_3_, contragent5_.bik as bik4_3_, contragent5_.bank as bank4_3_, contragent5_.email as email4_3_, contragent5_.note as note4_3_, contragent5_.is_deleted as is23_4_3_, contragent6_.id as id4_4_, contragent6_.sort_order as sort2_4_4_, contragent6_.name as name4_4_, contragent6_.contragent_type_enum as contragent4_4_4_, contragent6_.address as address4_4_, contragent6_.director as director4_4_, contragent6_.trustee as trustee4_4_, contragent6_.phone as phone4_4_, contragent6_.fax as fax4_4_, contragent6_.grounding as grounding4_4_, contragent6_.inn as inn4_4_, contragent6_.kpp as kpp4_4_, contragent6_.account as account4_4_, contragent6_.corr_account as corr14_4_4_, contragent6_.okved as okved4_4_, contragent6_.okato as okato4_4_, contragent6_.okpo as okpo4_4_, contragent6_.ogrn as ogrn4_4_, contragent6_.bik as bik4_4_, contragent6_.bank as bank4_4_, contragent6_.email as email4_4_, contragent6_.note as note4_4_, contragent6_.is_deleted as is23_4_4_, contragent7_.id as id4_5_, contragent7_.sort_order as sort2_4_5_, contragent7_.name as name4_5_, contragent7_.contragent_type_enum as contragent4_4_5_, contragent7_.address as address4_5_, contragent7_.director as director4_5_, contragent7_.trustee as trustee4_5_, contragent7_.phone as phone4_5_, contragent7_.fax as fax4_5_, contragent7_.grounding as grounding4_5_, contragent7_.inn as inn4_5_, contragent7_.kpp as kpp4_5_, contragent7_.account as account4_5_, contragent7_.corr_account as corr14_4_5_, contragent7_.okved as okved4_5_, contragent7_.okato as okato4_5_, contragent7_.okpo as okpo4_5_, contragent7_.ogrn as ogrn4_5_, contragent7_.bik as bik4_5_, contragent7_.bank as bank4_5_, contragent7_.email as email4_5_, contragent7_.note as note4_5_, contragent7_.is_deleted as is23_4_5_, payment8_.id as id23_6_, payment8_.payment_date as payment2_23_6_, payment8_.payment_doc_number as payment3_23_6_, payment8_.invoice_facture as invoice4_23_6_, payment8_.sum as sum23_6_, payment8_.note as note23_6_, payment8_.is_deleted as is7_23_6_, payment8_.request_id as request8_23_6_, request9_.id as id27_7_, request9_.number as number27_7_, request9_.reg_date as reg3_27_7_, request9_.work_start_date as work4_27_7_, request9_.ship_date as ship5_27_7_, request9_.invoice_date as invoice6_27_7_, request9_.lead_time as lead7_27_7_, request9_.sum as sum27_7_, request9_.is_paid as is9_27_7_, request9_.complete_sum as complete10_27_7_, request9_.is_deleted as is11_27_7_, request9_.specification_number as specifi12_27_7_, request9_.specification_date as specifi13_27_7_, request9_.equipment_invoice_number as equipment14_27_7_, request9_.equipment_invoice_date as equipment15_27_7_, request9_.contract_id as contract16_27_7_, request9_.customer_id as customer17_27_7_, request9_.manufacturer_id as manufac18_27_7_, driver10_.id as id10_8_, driver10_.sort_order as sort2_10_8_, driver10_.car_model as car3_10_8_, driver10_.number as number10_8_, driver10_.name as name10_8_, driver10_.document as document10_8_, driver10_.is_deleted as is7_10_8_ FROM shipments this_ left outer join requests request2_ on this_.request_id=request2_.id left outer join contracts contract3_ on request2_.contract_id=contract3_.id left outer join contragents contragent4_ on request2_.customer_id=contragent4_.id left outer join contragents contragent5_ on request2_.manufacturer_id=contragent5_.id left outer join contragents contragent6_ on this_.recipient_id=contragent6_.id left outer join contragents contragent7_ on this_.payer_id=contragent7_.id left outer join payments payment8_ on this_.payment_id=payment8_.id left outer join requests request9_ on payment8_.request_id=request9_.id left outer join drivers driver10_ on this_.driver_id=driver10_.id WHERE this_.is_deleted = ?p0 and this_.date between ?p1 and ?p2
